,commit_interval,start_datetime,end_datetime,org_silo,missing_links,radio_silence,st_congruence,num_tz,code_only_devs,code_files,ml_only_devs,ml_threads,code_ml_both_devs,SATD_added_num,SATD_removed_num
44,9cc2caeb9f54e44587e7642bb43592de7e177f4f-b80fb7d7ce46c67cc2caa4e136430add83535e23,2014-07-05 00:00:00,2014-10-03 00:00:00,3.0,4.0,54,0.333333333333333,8.0,6.0,72.0,127,393,4.0,0,0
45,366f57c563eef926e552208211f1085ae3398a0a-6f0318ed686be1362379762029ca34a7e80a1590,2014-10-03 00:00:00,2014-12-31 23:00:00,4.0,4.0,61,0.428571428571429,6.0,6.0,365.0,165,572,5.0,2,0
46,4d33358be2e82c2b8f35e1a0ce241aff7da882bd-5d40b536e314bbd7b3a31ba8dc7678da9b5ea666,2014-12-31 23:00:00,2015-04-01 00:00:00,7.0,8.0,61,0.428571428571429,8.0,8.0,272.0,146,454,5.0,7,3
47,56e6db123150d08c15f1920ed8cc571480161b3c-cfd1fbe6131eb9f03f0af0f5942863bc5ef4f2aa,2015-04-01 00:00:00,2015-06-30 00:00:00,4.0,7.0,78,0.125,7.0,9.0,42.0,170,414,7.0,0,0
48,15223116a61791dd1ad8f327661fdf6d14c8f1d6-d4e299acec5dbb1f80766eb2e0a6ad533e3b1077,2015-06-30 00:00:00,2015-09-28 00:00:00,0.0,0.0,67,1.0,7.0,6.0,22.0,145,329,4.0,0,0
49,51cc76c32625be2f807dcf2ffbeb085984729b57-2e8e09f25be5a99184f23e7a15833c69ff039547,2015-09-28 00:00:00,2015-12-26 23:00:00,2.0,3.0,75,0.625,6.0,7.0,71.0,159,433,5.0,0,1
50,6b31c4a556f51cd1c2064fe773550c0acf14d307-149cce7a867956efeaf72d527f61297bf2471b1e,2015-12-26 23:00:00,2016-03-25 23:00:00,2.0,2.0,50,0.0,5.0,4.0,44.0,127,269,3.0,0,0
51,017dcaf22a2cc1c6361dc64a02d1bdbdb799b95e-a99a78984c1f20394abf6e76b6167b9e61e6163c,2016-03-25 23:00:00,2016-06-24 00:00:00,1.0,1.0,62,0.0,5.0,5.0,38.0,152,428,4.0,0,0
52,b1002575177abd1108fe50f457cceb9c7c3cf7d8-a7dddcb87626fec256f1b8ccbe957f94cdf401e4,2016-06-24 00:00:00,2016-09-22 00:00:00,0.0,1.0,62,0.0,5.0,4.0,4.0,137,344,3.0,0,0
53,94bc4de2ea54afa09a353034ed06edf0f68a8d87-8972072e3200e2ecfe2acb6d0b2dc40b10a6bc31,2016-09-22 00:00:00,2016-12-20 23:00:00,2.0,2.0,45,0.0,5.0,7.0,43.0,125,411,3.0,0,0
