,commit_interval,start_datetime,end_datetime,org_silo,missing_links,radio_silence,st_congruence,num_tz,code_only_devs,code_files,ml_only_devs,ml_threads,code_ml_both_devs,SATD_added_num,SATD_removed_num
15,9ea23270f498e48f68d9e24b6a38edd291218dc1-307b7669f50738a49500df98b2cd3fd735d5060b,2010-10-02 01:00:00,2010-12-31 00:00:00,2.0,2.0,25.0,0.0,3.0,5,52,25.0,70.0,2.0,14,9
16,1f4ea2f23dd42024c144f5c1c4f2ea4b337879db-fab1ca0f571bb86575803d8f3900ff68f36a31e2,2010-12-31 00:00:00,2011-03-31 01:00:00,1.0,1.0,28.0,0.5,3.0,3,152,28.0,89.0,2.0,25,15
17,48525f1759b7685b738d0c074acf99c38a72bed3-dbceef4f4326acb65809190f74cc58370f41ea20,2011-03-31 01:00:00,2011-06-29 01:00:00,0.0,0.0,33.0,1.0,3.0,2,80,33.0,126.0,1.0,12,34
18,be695087a93481ac6649bebb4f490cd2ab8eee88-366065473d7fa89ca0db3d513168927e814d2d1d,2011-06-29 01:00:00,2011-09-27 01:00:00,1.0,1.0,25.0,0.5,3.0,3,203,25.0,109.0,2.0,12,14
19,13846895d1ce817004ecb2e2791e001e9d0ec07e-f67643d211a87d9a7ba7d59a711a1fb4c9a408b3,2011-09-27 01:00:00,2011-12-26 00:00:00,0.0,0.0,20.0,1.0,3.0,3,71,20.0,67.0,2.0,3,4
20,b74172bc7eb276a1338196201eb02d1912675009-be3a89d9a02157e19a6258a00047dfe134913de5,2011-12-26 00:00:00,2012-03-25 00:00:00,1.0,1.0,27.0,0.0,3.0,3,102,27.0,84.0,1.0,47,22
21,826487e88ff9fa233ea8faa5ea29371378499cb9-298aa5c05cc21709190c51032ea4afe2595549fe,2012-03-25 00:00:00,2012-06-23 01:00:00,1.0,1.0,21.0,0.5,3.0,5,79,21.0,57.0,3.0,22,34
22,70f64c770ede42ce4236a48a91cf34b49ef9334f-75a2ce42a4fef5006374d80bf8ce7b91d8f0d803,2012-06-23 01:00:00,2012-09-21 01:00:00,0.0,0.0,17.0,1.0,3.0,4,124,17.0,62.0,3.0,6,15
23,c9f59df24093f820d27aba3314146c7f07d1d6a2-ce0f01c5275f103d186a5f43cf35ccd19900a0cc,2012-09-21 01:00:00,2012-12-20 00:00:00,0.0,0.0,16.0,1.0,3.0,3,182,16.0,79.0,3.0,38,35
24,1afb4c4f2c404721ade5a280f06429ffea457f61-e50201389d2258a13e9589aabf2b8f1c99271e0f,2012-12-20 00:00:00,2013-03-20 00:00:00,0.0,0.0,16.0,1.0,3.0,2,94,16.0,47.0,2.0,35,33
25,dc2129afc52ad40ce1ba15adbaa64258dba1e86f-cd0a0a82c3c93d65172f16d8d0753125c6000b88,2013-03-20 00:00:00,2013-06-18 01:00:00,1.0,1.0,18.0,0.5,3.0,3,80,18.0,57.0,2.0,56,41
26,f9c29a47f4084ba2ba9301eccc6f8119504a1cb8-12eaf99aba118c340e9e1855fb2e8af9061c0f7c,2013-06-18 01:00:00,2013-09-16 01:00:00,1.0,1.0,21.0,0.5,3.0,3,1106,21.0,96.0,2.0,81,76
27,fc969b0032530adecb6494f44af5d863e7adf6e9-b17046f31c8bb43b0e2c1acda4fd807804119cd2,2013-09-16 01:00:00,2013-12-15 00:00:00,1.0,2.0,18.0,0.333333333333333,3.0,4,2124,18.0,65.0,3.0,11,10
28,448ddd8131de1ade7d8daf7ba623b53ce52b9e01-d345688f9aa672a667c076519c072ad39c6f9b90,2013-12-15 00:00:00,2014-03-15 00:00:00,0.0,0.0,15.0,1.0,3.0,3,192,15.0,61.0,3.0,17,18
29,4cbeff79c624f57feef6f2ade7ae1914dd9ecc8d-ad90cfbfe798fd6d075afc736de78925a5ee4ce9,2014-03-15 00:00:00,2014-06-13 01:00:00,5.0,5.0,16.0,0.166666666666667,8.0,4,344,16.0,53.0,2.0,37,22
30,9eb1f32305ff6d232ae938ea91a9eeed9c9ed584-7318e0feb328ef4aeef1fb2c0e8fded6ba51c65a,2014-06-13 01:00:00,2014-09-11 01:00:00,5.0,6.0,18.0,0.0,5.0,6,156,18.0,49.0,3.0,16,12
31,3a0635de366b04755b07c711b198517a98a99ca1-6438dc7e0845d505dc8385d0e45835a83b6845a0,2014-09-11 01:00:00,2014-12-10 00:00:00,7.0,7.0,20.0,0.0,6.0,5,524,20.0,74.0,2.0,105,86
32,2a6ef007b32c250d825725214073f4ab7c854502-6fa5de23b8ecdabf2a981beaa05abe85473e8cdb,2014-12-10 00:00:00,2015-03-10 00:00:00,9.0,9.0,15.0,0.1,6.0,7,103,15.0,40.0,3.0,16,44
33,bc4933dde64cb28edae9de8e7b1413e1f5f15339-ec150004d0be944d1112af87a33834c1f82eb4a9,2015-03-10 00:00:00,2015-06-08 01:00:00,5.0,5.0,17.0,0.166666666666667,5.0,4,324,17.0,59.0,2.0,55,40
34,faa48a481f57c85c0cbccc9ad3fe260b16601faf-40320f03663f1a5aca5aea1c56f874764e56715f,2015-06-08 01:00:00,2015-09-06 01:00:00,0.0,0.0,12.0,1.0,6.0,4,53,12.0,32.0,2.0,2,2
35,84a83fe1e8c3b1b95ab2a31149980549f493130c-89251d0627472954d9787018c403df6bb1412b1f,2015-09-06 01:00:00,2015-12-05 00:00:00,6.0,6.0,18.0,0.0,5.0,7,236,18.0,32.0,3.0,39,31
36,1358dad4e3ae2cf2735aa223b869e4b85f18508e-3579ecf572b8301fdfbd5b7c67ade78cf40a864f,2015-12-05 00:00:00,2016-03-04 00:00:00,11.0,12.0,18.0,0.2,7.0,11,266,18.0,64.0,4.0,14,7
37,5bff2d599ed4f1c1e5b9a55baeb5d40507d27b24-5047d9ab8ab2362a9f920210cb0510e2de614bd6,2016-03-04 00:00:00,2016-06-02 01:00:00,3.0,3.0,16.0,0.0,8.0,5,55,16.0,60.0,3.0,2,3
38,f5ae597e9d48185d8f6e77223be05d44f7cf1c49-023d5f18f8fb97f66b23bc13accf015c6d4f11b4,2016-06-02 01:00:00,2016-08-31 01:00:00,1.0,2.0,13.0,0.0,5.0,5,81,13.0,35.0,4.0,5,4
