Commit,File,Commit-1,Commit-2,Commit-3,Commit-4,Commit-5,Commit-6,Commit-7,Commit-8,Commit-9
803edc27925ec6ee950b2e7fa2ffea5727248fa6,src/java/org/apache/sqoop/SqoopOptions.java,803edc27925ec6ee950b2e7fa2ffea5727248fa6,0bd850396e924128f25b6d19bf5e1d0fb3e601f6,3e5bab49ea3b48626abe3b6316820159fe4bed41,0e26d92a34029b21a2dff7c42839714913960513,b0b7b4779c13101930f402fe3c7d832ea0a503f2,b60aef1ffbb294bc64eb2c13ab797689a4e21288,b302d89faebd3f21cdbddcf1e1d74bf8ebd8035d,a0b730c77e297a62909063289ef37a2b993ff5e1,2eecf68010df83b49eb3965a9a99de0cfbfb5828
803edc27925ec6ee950b2e7fa2ffea5727248fa6,src/test/com/cloudera/sqoop/hive/TestHiveImport.java,803edc27925ec6ee950b2e7fa2ffea5727248fa6,1a8fe23d7a8adf1492b354693dc610d2822cb44e,4a74b8bced22d4be83e93ac185d0cd6a2b48b260,c0b9bc435396600b7b8798190c67ce77aa81a02c,d006bc7515363292c2017a9e9411cd7ed8fdd7d1,8f3989d9ad32167a2d259377f5634b2ee32ee6ed,df3a81b50fe8d2b3c501706fd5d2937804cad170,032bc54c86c79f2f032211ce6505ff9c9fbce31e,e2544a9a92b7178cd5faf2405dbb77dbfc661339
803edc27925ec6ee950b2e7fa2ffea5727248fa6,src/test/com/cloudera/sqoop/hive/TestTableDefWriter.java,803edc27925ec6ee950b2e7fa2ffea5727248fa6,1a8fe23d7a8adf1492b354693dc610d2822cb44e,4a74b8bced22d4be83e93ac185d0cd6a2b48b260,d006bc7515363292c2017a9e9411cd7ed8fdd7d1,8b3742ad69ad8dfea30c692cf9e8f78192f91890,5f888fefdd7d0ab93dfb8ceab38131c0346be35c,06b636aac643d86f251a649598e26ca9baa5aa4a,1598c5a481b12946cebc271684dfb56ac19049cd,c39bf2a14e6fa0213fb457b57b6ba25cd0430842
e280b47eacc3428040669df5f91cedccd5be7e46,src/java/org/apache/sqoop/SqoopOptions.java,e280b47eacc3428040669df5f91cedccd5be7e46,803edc27925ec6ee950b2e7fa2ffea5727248fa6,0bd850396e924128f25b6d19bf5e1d0fb3e601f6,3e5bab49ea3b48626abe3b6316820159fe4bed41,0e26d92a34029b21a2dff7c42839714913960513,b0b7b4779c13101930f402fe3c7d832ea0a503f2,b60aef1ffbb294bc64eb2c13ab797689a4e21288,b302d89faebd3f21cdbddcf1e1d74bf8ebd8035d,a0b730c77e297a62909063289ef37a2b993ff5e1
e280b47eacc3428040669df5f91cedccd5be7e46,src/java/org/apache/sqoop/orm/ClassWriter.java,e280b47eacc3428040669df5f91cedccd5be7e46,be30a344ee28ae60fcce9e9e45a0ec73c93209a7,5771a2da5fc071ca8f80f222e8468a29419e845e,64fd3d2d32b4ef21f72c92db152c4e6fbfe61d15,3fc4ff714427df4cc0da7cd9fdb451703f8686c1,0f13c474bf91f6609b9bdd7a1aa25b250f07e398,28bbe4d4614d55f834e58b07285e32a97522e329,ac217a032c0755edac713ff53b3f55b7f2f46706,db4a8fc2fe3873a8ff5560c325265f5239ce38ac
e280b47eacc3428040669df5f91cedccd5be7e46,src/java/org/apache/sqoop/tool/BaseSqoopTool.java,e280b47eacc3428040669df5f91cedccd5be7e46,3e5bab49ea3b48626abe3b6316820159fe4bed41,0e26d92a34029b21a2dff7c42839714913960513,b0b7b4779c13101930f402fe3c7d832ea0a503f2,3fba26419be2aba0347b0a5c3301eb8bb682fca1,53b490e146e9b5c71fc2e94640d8c8e1d03d9eb7,14754342d3a9bd6e146b9628b2e103ff30f310d8,8f3989d9ad32167a2d259377f5634b2ee32ee6ed,a0b730c77e297a62909063289ef37a2b993ff5e1
e280b47eacc3428040669df5f91cedccd5be7e46,src/java/org/apache/sqoop/tool/ImportTool.java,e280b47eacc3428040669df5f91cedccd5be7e46,9466a0c7d9a585a94a472fc672cad87c30c8125b,c0b9bc435396600b7b8798190c67ce77aa81a02c,0e26d92a34029b21a2dff7c42839714913960513,b007e4d59da49ee288fe75a3ebcab6cf1adf0c26,a0b730c77e297a62909063289ef37a2b993ff5e1,c2351511e618d1abb3cce78eab85545247a233c0,e21529ac6aad03bdcb572c61420e258be2d823fe,2576ca2f03a7929f7ff1d4b10867fdee382e8856
e280b47eacc3428040669df5f91cedccd5be7e46,src/test/com/cloudera/sqoop/TestAvroImport.java,e280b47eacc3428040669df5f91cedccd5be7e46,4a74b8bced22d4be83e93ac185d0cd6a2b48b260,c339b23b6c1f86beab40e1332494f68286a35c90,1dd50cfb2ae327b0df8393dd96d1adb86bb2f65f,d25eb2e1907ff4f8acc03eeb7fc982e61438ffce,6987d290fed6c5b6abed27ea13db258cde2565dd,7bbaf99683761e0d11a024f4d1d76ee6d2cd8330,8050107ecf0df6d8dc3869f6c82fe84ee098f08a,baf51351281842bd660572fcc05c89d6407913c5
e280b47eacc3428040669df5f91cedccd5be7e46,src/test/com/cloudera/sqoop/TestSqoopOptions.java,e280b47eacc3428040669df5f91cedccd5be7e46,ac5ca7c02195a878646cd0172bfb2ced83ddd6f1,4a74b8bced22d4be83e93ac185d0cd6a2b48b260,7c091a3313cbfe70611251d397ab667ff00be7a9,3e5bab49ea3b48626abe3b6316820159fe4bed41,0e26d92a34029b21a2dff7c42839714913960513,a0b730c77e297a62909063289ef37a2b993ff5e1,292fd08b7e1f64756fd132f790e11605bfea9ea1,2576ca2f03a7929f7ff1d4b10867fdee382e8856
6905415332c0061ada2e66405ea06cadf23dd7a0,src/java/org/apache/sqoop/SqoopOptions.java,6905415332c0061ada2e66405ea06cadf23dd7a0,e280b47eacc3428040669df5f91cedccd5be7e46,803edc27925ec6ee950b2e7fa2ffea5727248fa6,0bd850396e924128f25b6d19bf5e1d0fb3e601f6,3e5bab49ea3b48626abe3b6316820159fe4bed41,0e26d92a34029b21a2dff7c42839714913960513,b0b7b4779c13101930f402fe3c7d832ea0a503f2,b60aef1ffbb294bc64eb2c13ab797689a4e21288,b302d89faebd3f21cdbddcf1e1d74bf8ebd8035d
afd6a8610e8ac4291e52c2c167fe7b8d6f706be8,src/java/org/apache/sqoop/orm/CompilationManager.java,afd6a8610e8ac4291e52c2c167fe7b8d6f706be8,be30a344ee28ae60fcce9e9e45a0ec73c93209a7,28bbe4d4614d55f834e58b07285e32a97522e329,ac217a032c0755edac713ff53b3f55b7f2f46706,db4a8fc2fe3873a8ff5560c325265f5239ce38ac,1bc8b6bfda95f0a6c5cecdf1d2b874e4e22c23ee,28f415ff2f20f63e19b3c52a0e53ca566d03bac5,f5006b60059dda44e6b77e6f29749e2fbcab5bf1,79f941b7e14df9b555084a7eee05980221d05f9e
afd6a8610e8ac4291e52c2c167fe7b8d6f706be8,src/test/com/cloudera/sqoop/TestExport.java,afd6a8610e8ac4291e52c2c167fe7b8d6f706be8,4a74b8bced22d4be83e93ac185d0cd6a2b48b260,c3e868ce904f54e243e7ef27ffa16f1d1ea559c6,c339b23b6c1f86beab40e1332494f68286a35c90,83f0c1a40b96d7aab8262fae527066770dba097d,d21699e2ab00829a90ffaf5ada1b87da69683157,20af67ef60096b17e1d9585670e5ec787eb760e2,7d775935b6c0d19a5c99b5a7769b0740d4b1dca5,9eebfb48bec7b3e01e579327f4b172aa44a60420
afd6a8610e8ac4291e52c2c167fe7b8d6f706be8,src/test/com/cloudera/sqoop/manager/OracleExportTest.java,afd6a8610e8ac4291e52c2c167fe7b8d6f706be8,4a74b8bced22d4be83e93ac185d0cd6a2b48b260,d1e6c5f52f8913a619cfe77c87970d7938c84844,bd51d987b81582692e300b99548365ff5d85bbaa,916cae19f8851f72e425f7d7bbdbdd92f5fe1bc5,db8c2470002563441c376fa75e05ea1eaad51f22,7d775935b6c0d19a5c99b5a7769b0740d4b1dca5,9eebfb48bec7b3e01e579327f4b172aa44a60420,1598c5a481b12946cebc271684dfb56ac19049cd
0ca73d4e71bf4724cd7dd15faa108e6ee56ee121,src/test/com/cloudera/sqoop/hive/TestHiveImport.java,0ca73d4e71bf4724cd7dd15faa108e6ee56ee121,803edc27925ec6ee950b2e7fa2ffea5727248fa6,1a8fe23d7a8adf1492b354693dc610d2822cb44e,4a74b8bced22d4be83e93ac185d0cd6a2b48b260,c0b9bc435396600b7b8798190c67ce77aa81a02c,d006bc7515363292c2017a9e9411cd7ed8fdd7d1,8f3989d9ad32167a2d259377f5634b2ee32ee6ed,df3a81b50fe8d2b3c501706fd5d2937804cad170,032bc54c86c79f2f032211ce6505ff9c9fbce31e
0ca73d4e71bf4724cd7dd15faa108e6ee56ee121,src/test/com/cloudera/sqoop/manager/SQLServerManagerExportManualTest.java,0ca73d4e71bf4724cd7dd15faa108e6ee56ee121,4a74b8bced22d4be83e93ac185d0cd6a2b48b260,94ade1d8c8ed02ea42e18d5e3aad99e85fba5b2b,b2d3a682adae553902897466555e2766ae665619,dc4a82102ca54c37482852f1a31e365885d3539e,4a26d0905ce58e97a35494dbd425f768b34abe28,5f6dd35e8e1856ca5cbde35945f243639090ef03,1598c5a481b12946cebc271684dfb56ac19049cd,c2c4e24a1f101d681f1696c10d9e52b1631ba236
0ca73d4e71bf4724cd7dd15faa108e6ee56ee121,src/test/com/cloudera/sqoop/manager/SQLServerManagerImportManualTest.java,0ca73d4e71bf4724cd7dd15faa108e6ee56ee121,4a74b8bced22d4be83e93ac185d0cd6a2b48b260,94ade1d8c8ed02ea42e18d5e3aad99e85fba5b2b,dc4a82102ca54c37482852f1a31e365885d3539e,4a26d0905ce58e97a35494dbd425f768b34abe28,5f6dd35e8e1856ca5cbde35945f243639090ef03,1598c5a481b12946cebc271684dfb56ac19049cd,c2c4e24a1f101d681f1696c10d9e52b1631ba236,76cfa0d7e3da9a745cbfc36f28ea2a6ecefaa576
0ca73d4e71bf4724cd7dd15faa108e6ee56ee121,src/test/org/apache/sqoop/manager/sqlserver/SQLServerMultiMapsManualTest.java,0ca73d4e71bf4724cd7dd15faa108e6ee56ee121,4a74b8bced22d4be83e93ac185d0cd6a2b48b260,64878c643e5c9cef77e6c74b8392df17b72e7096,1598c5a481b12946cebc271684dfb56ac19049cd,c2c4e24a1f101d681f1696c10d9e52b1631ba236,a00a320bfa073944848933355a45979fb83fb734,ae66d60c5686b3042b5e56a67bac15c7a6c183b4,42875119ddb859daf7a12bad7a0c0c31f4099eab,0b96b5f1c3abb2af4469bf16d669e100bc6936e7
0ca73d4e71bf4724cd7dd15faa108e6ee56ee121,src/test/org/apache/sqoop/manager/sqlserver/SQLServerParseMethodsManualTest.java,0ca73d4e71bf4724cd7dd15faa108e6ee56ee121,4a74b8bced22d4be83e93ac185d0cd6a2b48b260,64878c643e5c9cef77e6c74b8392df17b72e7096,1598c5a481b12946cebc271684dfb56ac19049cd,c2c4e24a1f101d681f1696c10d9e52b1631ba236,cf117e6500d55585f2ee21521ada91cf7a3a8eb2,a00a320bfa073944848933355a45979fb83fb734,b22904cbfecc52eb58bfd62d03d508bccebc947b,42875119ddb859daf7a12bad7a0c0c31f4099eab
0ca73d4e71bf4724cd7dd15faa108e6ee56ee121,src/test/org/apache/sqoop/manager/sqlserver/SQLServerQueryManualTest.java,0ca73d4e71bf4724cd7dd15faa108e6ee56ee121,4a74b8bced22d4be83e93ac185d0cd6a2b48b260,64878c643e5c9cef77e6c74b8392df17b72e7096,1598c5a481b12946cebc271684dfb56ac19049cd,c2c4e24a1f101d681f1696c10d9e52b1631ba236,b0cd632b587b3b333699dd396e52e67470479aaa,42875119ddb859daf7a12bad7a0c0c31f4099eab,0b96b5f1c3abb2af4469bf16d669e100bc6936e7,b7a3f472222987d470e3ab72efb4ce1f303737a8
0ca73d4e71bf4724cd7dd15faa108e6ee56ee121,src/test/org/apache/sqoop/manager/sqlserver/SQLServerSplitByManualTest.java,0ca73d4e71bf4724cd7dd15faa108e6ee56ee121,4a74b8bced22d4be83e93ac185d0cd6a2b48b260,64878c643e5c9cef77e6c74b8392df17b72e7096,1598c5a481b12946cebc271684dfb56ac19049cd,c2c4e24a1f101d681f1696c10d9e52b1631ba236,42875119ddb859daf7a12bad7a0c0c31f4099eab,0b96b5f1c3abb2af4469bf16d669e100bc6936e7,b7a3f472222987d470e3ab72efb4ce1f303737a8,a0dd7e7490bf8e68f767495e310caf2dfb2a77e6
d1f1c4bef5bd630cb46d375dab53d08b91eb6ff1,src/java/org/apache/sqoop/SqoopOptions.java,d1f1c4bef5bd630cb46d375dab53d08b91eb6ff1,6905415332c0061ada2e66405ea06cadf23dd7a0,e280b47eacc3428040669df5f91cedccd5be7e46,803edc27925ec6ee950b2e7fa2ffea5727248fa6,0bd850396e924128f25b6d19bf5e1d0fb3e601f6,3e5bab49ea3b48626abe3b6316820159fe4bed41,0e26d92a34029b21a2dff7c42839714913960513,b0b7b4779c13101930f402fe3c7d832ea0a503f2,b60aef1ffbb294bc64eb2c13ab797689a4e21288
d1f1c4bef5bd630cb46d375dab53d08b91eb6ff1,src/java/org/apache/sqoop/hive/TableDefWriter.java,d1f1c4bef5bd630cb46d375dab53d08b91eb6ff1,9466a0c7d9a585a94a472fc672cad87c30c8125b,8b3742ad69ad8dfea30c692cf9e8f78192f91890,4505205588a13460d1e1183dfebeec56d4f66511,06b636aac643d86f251a649598e26ca9baa5aa4a,2a27bf28fb4bffc06ed07b28349e1dd11fa8320b,166b12965d5e21b240321c16ad2790b2a2ea7676,541bbc8fcf1a3f764545c0406b7f9fd627ff83ce,b0b9e69c2f5755a8df730012ce6704e3a448b343
d1f1c4bef5bd630cb46d375dab53d08b91eb6ff1,src/java/org/apache/sqoop/tool/BaseSqoopTool.java,d1f1c4bef5bd630cb46d375dab53d08b91eb6ff1,e280b47eacc3428040669df5f91cedccd5be7e46,3e5bab49ea3b48626abe3b6316820159fe4bed41,0e26d92a34029b21a2dff7c42839714913960513,b0b7b4779c13101930f402fe3c7d832ea0a503f2,3fba26419be2aba0347b0a5c3301eb8bb682fca1,53b490e146e9b5c71fc2e94640d8c8e1d03d9eb7,14754342d3a9bd6e146b9628b2e103ff30f310d8,8f3989d9ad32167a2d259377f5634b2ee32ee6ed
b0f391e75154be86f95378ab141f6dd1b3b59475,src/java/org/apache/sqoop/orm/ClassWriter.java,b0f391e75154be86f95378ab141f6dd1b3b59475,e280b47eacc3428040669df5f91cedccd5be7e46,be30a344ee28ae60fcce9e9e45a0ec73c93209a7,5771a2da5fc071ca8f80f222e8468a29419e845e,64fd3d2d32b4ef21f72c92db152c4e6fbfe61d15,3fc4ff714427df4cc0da7cd9fdb451703f8686c1,0f13c474bf91f6609b9bdd7a1aa25b250f07e398,28bbe4d4614d55f834e58b07285e32a97522e329,ac217a032c0755edac713ff53b3f55b7f2f46706
b0f391e75154be86f95378ab141f6dd1b3b59475,src/test/com/cloudera/sqoop/TestExport.java,b0f391e75154be86f95378ab141f6dd1b3b59475,afd6a8610e8ac4291e52c2c167fe7b8d6f706be8,4a74b8bced22d4be83e93ac185d0cd6a2b48b260,c3e868ce904f54e243e7ef27ffa16f1d1ea559c6,c339b23b6c1f86beab40e1332494f68286a35c90,83f0c1a40b96d7aab8262fae527066770dba097d,d21699e2ab00829a90ffaf5ada1b87da69683157,20af67ef60096b17e1d9585670e5ec787eb760e2,7d775935b6c0d19a5c99b5a7769b0740d4b1dca5
66ce74a9100699741dad7396f4c7a4b8afb53c25,src/test/com/cloudera/sqoop/TestExport.java,66ce74a9100699741dad7396f4c7a4b8afb53c25,b0f391e75154be86f95378ab141f6dd1b3b59475,afd6a8610e8ac4291e52c2c167fe7b8d6f706be8,4a74b8bced22d4be83e93ac185d0cd6a2b48b260,c3e868ce904f54e243e7ef27ffa16f1d1ea559c6,c339b23b6c1f86beab40e1332494f68286a35c90,83f0c1a40b96d7aab8262fae527066770dba097d,d21699e2ab00829a90ffaf5ada1b87da69683157,20af67ef60096b17e1d9585670e5ec787eb760e2
66ce74a9100699741dad7396f4c7a4b8afb53c25,src/test/com/cloudera/sqoop/manager/DirectMySQLExportTest.java,66ce74a9100699741dad7396f4c7a4b8afb53c25,4a74b8bced22d4be83e93ac185d0cd6a2b48b260,48cecdc99e45514adff5b9ea8112f5fb366aee14,fa8b733e4804c15a40b3eee7af635fb48bdbe9f5,3a475c9694e208fd64e81441a8942ad8381de522,7d775935b6c0d19a5c99b5a7769b0740d4b1dca5,9eebfb48bec7b3e01e579327f4b172aa44a60420,1598c5a481b12946cebc271684dfb56ac19049cd,c2c4e24a1f101d681f1696c10d9e52b1631ba236
66ce74a9100699741dad7396f4c7a4b8afb53c25,src/test/org/apache/sqoop/TestExportUsingProcedure.java,66ce74a9100699741dad7396f4c7a4b8afb53c25,b0f391e75154be86f95378ab141f6dd1b3b59475,ac5ca7c02195a878646cd0172bfb2ced83ddd6f1,4a74b8bced22d4be83e93ac185d0cd6a2b48b260,7c091a3313cbfe70611251d397ab667ff00be7a9,c339b23b6c1f86beab40e1332494f68286a35c90,d21699e2ab00829a90ffaf5ada1b87da69683157,309cf45e7e90b450db7e9d719bec2dc1a7ff96a3,73cc549d9d70d407ed7f95bc25e623381b75c52d
2c199a7f4fc744f653f036d5afb6f49b0d4c445c,src/java/org/apache/sqoop/tool/ExportTool.java,2c199a7f4fc744f653f036d5afb6f49b0d4c445c,0e26d92a34029b21a2dff7c42839714913960513,c08c194eb9a34733305535a9512f3b642ef33f95,b007e4d59da49ee288fe75a3ebcab6cf1adf0c26,c65b56f6f2a1c1bd75818c5ca2fb4b14eb958be3,5e88d43b5af024c1b9fd82029f7de4c325dcf009,20af67ef60096b17e1d9585670e5ec787eb760e2,0b465594d24827c5a8d28e81ed3487e82937a72b,c0a370d57f8ea4226cb7190909751c66105a66f0
2c199a7f4fc744f653f036d5afb6f49b0d4c445c,src/java/org/apache/sqoop/tool/ImportTool.java,2c199a7f4fc744f653f036d5afb6f49b0d4c445c,e280b47eacc3428040669df5f91cedccd5be7e46,9466a0c7d9a585a94a472fc672cad87c30c8125b,c0b9bc435396600b7b8798190c67ce77aa81a02c,0e26d92a34029b21a2dff7c42839714913960513,b007e4d59da49ee288fe75a3ebcab6cf1adf0c26,a0b730c77e297a62909063289ef37a2b993ff5e1,c2351511e618d1abb3cce78eab85545247a233c0,e21529ac6aad03bdcb572c61420e258be2d823fe
2c199a7f4fc744f653f036d5afb6f49b0d4c445c,src/test/com/cloudera/sqoop/manager/DirectMySQLExportTest.java,2c199a7f4fc744f653f036d5afb6f49b0d4c445c,66ce74a9100699741dad7396f4c7a4b8afb53c25,4a74b8bced22d4be83e93ac185d0cd6a2b48b260,48cecdc99e45514adff5b9ea8112f5fb366aee14,fa8b733e4804c15a40b3eee7af635fb48bdbe9f5,3a475c9694e208fd64e81441a8942ad8381de522,7d775935b6c0d19a5c99b5a7769b0740d4b1dca5,9eebfb48bec7b3e01e579327f4b172aa44a60420,1598c5a481b12946cebc271684dfb56ac19049cd
2c199a7f4fc744f653f036d5afb6f49b0d4c445c,src/test/com/cloudera/sqoop/manager/DirectMySQLTest.java,2c199a7f4fc744f653f036d5afb6f49b0d4c445c,4a74b8bced22d4be83e93ac185d0cd6a2b48b260,48cecdc99e45514adff5b9ea8112f5fb366aee14,3a475c9694e208fd64e81441a8942ad8381de522,1598c5a481b12946cebc271684dfb56ac19049cd,fd3634dc3c6568c5d1f3515e8f47b474805b5809,c2c4e24a1f101d681f1696c10d9e52b1631ba236,de2fc6c2b3e1c7bb1d0ea0b996c4e2e2d9c47bf7,42875119ddb859daf7a12bad7a0c0c31f4099eab
7a6d34946582cb2598dcc50edc9f389e9a42c969,src/test/com/cloudera/sqoop/manager/PostgresqlImportTest.java,7a6d34946582cb2598dcc50edc9f389e9a42c969,6d8a670d3246ad1d1ab95720f26297d2b4e52d27,4a74b8bced22d4be83e93ac185d0cd6a2b48b260,7f25e88e8d1549481f786909f27944a861bf687d,c32010f440f139b37840df6a3433f875898136d5,00bc001fb9e263c1910b994309d8e3445472f029,1d9339d2a4495a09b923d0051b723db26232148f,8c3c78b11cb5c2330e31cbf867d32974a011f268,a220ae46948bd388da728b3816d817b3cae31ce4
3ccb8f8ff40cc04197ddb0ecad86e0aad3b3e6b9,src/java/org/apache/sqoop/manager/Db2Manager.java,3ccb8f8ff40cc04197ddb0ecad86e0aad3b3e6b9,5ccef5fd7683685eed09c33c8847645608fab7b2,05976e709df17436f8df90ee94b5e91b7f6853a2,67847bd071ca1b795126a152ea33ff90ee564519,fd844db769fddf134e5534fef4487acd32cb4561,230c687d8824191ef8a536c9ad6c0ccfdc285a2a,c2c4e24a1f101d681f1696c10d9e52b1631ba236,d0d057a7cd97ef8c7f0c66be5117f25d611657e6,7dfa96268ba97efd836b301fda75c426cec07c2c
3ccb8f8ff40cc04197ddb0ecad86e0aad3b3e6b9,src/java/org/apache/sqoop/manager/GenericJdbcManager.java,3ccb8f8ff40cc04197ddb0ecad86e0aad3b3e6b9,217e2af3f8aa0329d370240749afd01b1e36d1db,fd844db769fddf134e5534fef4487acd32cb4561,c2c4e24a1f101d681f1696c10d9e52b1631ba236,42875119ddb859daf7a12bad7a0c0c31f4099eab,0b96b5f1c3abb2af4469bf16d669e100bc6936e7,7be68f841857b6be540efbf3da9877297e8529e3,a0dd7e7490bf8e68f767495e310caf2dfb2a77e6,8e813b95a4ae14cb0811bcf0b7d54ee49895b1a2
3ccb8f8ff40cc04197ddb0ecad86e0aad3b3e6b9,src/test/org/apache/sqoop/manager/db2/DB2ImportAllTableWithSchemaManualTest.java,3ccb8f8ff40cc04197ddb0ecad86e0aad3b3e6b9,5ccef5fd7683685eed09c33c8847645608fab7b2,4a74b8bced22d4be83e93ac185d0cd6a2b48b260,5eea9d59970fbe34294a5ff603761c091da928ec,67847bd071ca1b795126a152ea33ff90ee564519,1598c5a481b12946cebc271684dfb56ac19049cd,230c687d8824191ef8a536c9ad6c0ccfdc285a2a,c2c4e24a1f101d681f1696c10d9e52b1631ba236,76cfa0d7e3da9a745cbfc36f28ea2a6ecefaa576
46f9e2d9d8a6d65b9363ef48f4357f4cb039ea8d,src/java/org/apache/sqoop/mapreduce/MergeJob.java,46f9e2d9d8a6d65b9363ef48f4357f4cb039ea8d,9466a0c7d9a585a94a472fc672cad87c30c8125b,b8df3a8033b08ca957db569472b6bef1749561b4,18f5b2a77e95e412e806cabf4080a991f79aca92,cf8602eb77fbe9be832d67ca3efad7fec0056674,37831c6125fe41f350b9a1bccd8e475985360445,c2c4e24a1f101d681f1696c10d9e52b1631ba236,f9f45cf55d376f9ff59cc7f4c42fb6d7feb2a49b,b22904cbfecc52eb58bfd62d03d508bccebc947b
46f9e2d9d8a6d65b9363ef48f4357f4cb039ea8d,src/java/org/apache/sqoop/tool/ImportTool.java,46f9e2d9d8a6d65b9363ef48f4357f4cb039ea8d,2c199a7f4fc744f653f036d5afb6f49b0d4c445c,e280b47eacc3428040669df5f91cedccd5be7e46,9466a0c7d9a585a94a472fc672cad87c30c8125b,c0b9bc435396600b7b8798190c67ce77aa81a02c,0e26d92a34029b21a2dff7c42839714913960513,b007e4d59da49ee288fe75a3ebcab6cf1adf0c26,a0b730c77e297a62909063289ef37a2b993ff5e1,c2351511e618d1abb3cce78eab85545247a233c0
ba058ac3326aed16eca30c42faa7f0cb391fb299,src/java/org/apache/sqoop/hbase/HBasePutProcessor.java,ba058ac3326aed16eca30c42faa7f0cb391fb299,b4afcf4179b13c25b5e9bd182d75cab5d2e6c8d1,ddb81e185be72c7530498c379e6ad45e6d54a2d6,a2a02076a9c94f344332864471894fa866c11806,d4d262591c342c863c02a9330e8e48b4be8cdf4b,20b16fd4bd0b045a11006d81ddd1bcc8bccd01db,7c5b46fb2860e7401e84542a01a61ef415cbe519,b0b9e69c2f5755a8df730012ce6704e3a448b343,c2c4e24a1f101d681f1696c10d9e52b1631ba236
ba058ac3326aed16eca30c42faa7f0cb391fb299,src/test/com/cloudera/sqoop/hbase/HBaseImportTest.java,ba058ac3326aed16eca30c42faa7f0cb391fb299,4a74b8bced22d4be83e93ac185d0cd6a2b48b260,931da2b126276d227c22b874ea65cda3a9059124,d4d262591c342c863c02a9330e8e48b4be8cdf4b,20b16fd4bd0b045a11006d81ddd1bcc8bccd01db,52a631f361dac929021059b6327c152c016b2a89,33a7a81412d789371a235323ac15f875e1870894,6c1ddf5f7cbaad86b1341a1111ebeec8ecf93abb,1598c5a481b12946cebc271684dfb56ac19049cd
ba058ac3326aed16eca30c42faa7f0cb391fb299,src/test/com/cloudera/sqoop/hbase/HBaseTestCase.java,ba058ac3326aed16eca30c42faa7f0cb391fb299,4a74b8bced22d4be83e93ac185d0cd6a2b48b260,b4afcf4179b13c25b5e9bd182d75cab5d2e6c8d1,20b16fd4bd0b045a11006d81ddd1bcc8bccd01db,33a7a81412d789371a235323ac15f875e1870894,6c1ddf5f7cbaad86b1341a1111ebeec8ecf93abb,1598c5a481b12946cebc271684dfb56ac19049cd,c2c4e24a1f101d681f1696c10d9e52b1631ba236,fe9f6c723add06f3e5b163baee3f583ef285b1f2
ba058ac3326aed16eca30c42faa7f0cb391fb299,src/test/com/cloudera/sqoop/testutil/BaseSqoopTestCase.java,ba058ac3326aed16eca30c42faa7f0cb391fb299,4a74b8bced22d4be83e93ac185d0cd6a2b48b260,0f13c474bf91f6609b9bdd7a1aa25b250f07e398,b9794f98e397065771fb99a30e5c85ac7b84bdd0,6987d290fed6c5b6abed27ea13db258cde2565dd,df3a81b50fe8d2b3c501706fd5d2937804cad170,653668f0f6c74225c66e100989717a5152253188,1eca8219cc4468bacfaebbf735968721b50ef4e0,6bfaa9d65395cf1cc365a4a6b9df492550c5c847
92e2f999263c0c54b07ab1cde70a0606b277365c,src/java/org/apache/sqoop/mapreduce/hcat/SqoopHCatUtilities.java,92e2f999263c0c54b07ab1cde70a0606b277365c,3fba26419be2aba0347b0a5c3301eb8bb682fca1,2eecf68010df83b49eb3965a9a99de0cfbfb5828,6987d290fed6c5b6abed27ea13db258cde2565dd,2576ca2f03a7929f7ff1d4b10867fdee382e8856,933e71ef303f5330c541a6e8f3c5641f368d8105,820a10fb576513867651124985891d8672b25a0d,e247f76bfa1a58e5b39dda686c43e884a49bfadc,c65b56f6f2a1c1bd75818c5ca2fb4b14eb958be3
d2bdef49669c400691d35158562dab9adc12a527,src/java/org/apache/sqoop/mapreduce/db/DBRecordReader.java,d2bdef49669c400691d35158562dab9adc12a527,c913f77f284cb27ce5aa43fd433b59a52d3032b3,03fa9c53024671edb8807b3deb31b104c38a6a07,05976e709df17436f8df90ee94b5e91b7f6853a2,f4d5ed5375a7c4f94646ae0faa815b63ad641343,24aa26915c6ff57d9ee1d67b0183a74458f6a889,541bbc8fcf1a3f764545c0406b7f9fd627ff83ce,1b503426123652bb1b577000b9fad2e4894b095e,dd57ed2e7f5b5cbf590364d682dac943ddb3fc77
606eb5f581d7dd7f7c8f37d845799270d7656f78,src/test/com/cloudera/sqoop/manager/DirectMySQLExportTest.java,606eb5f581d7dd7f7c8f37d845799270d7656f78,2c199a7f4fc744f653f036d5afb6f49b0d4c445c,66ce74a9100699741dad7396f4c7a4b8afb53c25,4a74b8bced22d4be83e93ac185d0cd6a2b48b260,48cecdc99e45514adff5b9ea8112f5fb366aee14,fa8b733e4804c15a40b3eee7af635fb48bdbe9f5,3a475c9694e208fd64e81441a8942ad8381de522,7d775935b6c0d19a5c99b5a7769b0740d4b1dca5,9eebfb48bec7b3e01e579327f4b172aa44a60420
